CustomerId,primary_persona,existing_secondary_persona,frequent_charger_count,charger_ids,dominant_primary_mode,primary_mode_diversity,dominant_secondary_mode,secondary_mode_diversity,dominant_category,category_diversity,avg_charger_popularity,total_landmarks,total_sessions,avg_session_duration,avg_energy_consumption,weekend_ratio,peak_hour,loyalty_score,zone_diversity,primary_zone
6245394,regular,shopping_mall,1,['delac0338'],regular,1,shopping_mall,1,shopping_mall,1.0,143.0,1.0,6,4.956944444444445,35.54566666666667,0.16666666666666666,10.0,1.0,1,North
6245519,regular,residential,2,"['delac0410', 'delac0409']",regular,1,residential,1,residential,1.0,30.0,2.0,15,8.307407407407407,37.913133333333334,0.2,20.0,0.8666666666666669,3,West
6245534,regular,residential,1,['scac0246'],regular,1,residential,1,residential,1.0,36.0,1.0,65,5.510846153846154,36.52246153846154,0.35384615384615387,23.0,0.9692307692307692,2,West
6245572,regular,shopping_mall,1,['wbac0029'],regular,1,shopping_mall,1,shopping_mall,1.0,101.0,1.0,1,0.2669444444444444,3.029,0.0,12.0,1.0,1,Central
6246158,regular,residential,1,['delac0400'],regular,1,residential,1,residential,1.0,33.0,1.0,2,1.7349999999999999,12.273,1.0,15.0,1.0,1,North
6247445,regular,residential,1,['scac0082'],regular,1,residential,1,residential,1.0,50.0,1.0,6,6.770694444444445,46.09666666666667,0.16666666666666666,20.0,0.8333333333333334,1,West
6248026,regular,residential,1,['delac0071'],regular,1,residential,1,residential,1.0,30.0,1.0,6,12.40699074074074,37.74633333333333,0.3333333333333333,19.0,1.0,1,Central
6249236,regular,residential,1,['delac0226'],regular,1,residential,1,residential,1.0,33.0,1.0,25,5.181533333333333,33.107,0.0,9.0,1.0,1,East
6249245,regular,other,2,"['wbac0033', 'wbac0036']",regular,1,other,1,other,1.0,233.0,2.0,2,1.0845833333333335,12.446,0.5,9.0,1.0,1,Central
6249303,regular,residential,1,['delac0271'],regular,1,residential,1,residential,1.0,52.0,1.0,1,7.421111111111111,48.369,0.0,22.0,1.0,1,West
6249318,regular,residential,1,['delac0453'],regular,1,residential,1,residential,1.0,38.0,1.0,9,2.778425925925926,15.326,0.1111111111111111,16.0,0.6666666666666666,2,North
6249352,regular,residential,1,['scac0054'],regular,1,residential,1,residential,1.0,147.0,1.0,11,2.0298484848484852,15.04181818181818,0.0,11.0,1.0,1,West
6249456,regular,residential,1,['delac0049'],noise,1,residential,1,residential,1.0,29.0,1.0,7,1.2456349206349204,8.417,0.0,13.0,0.857142857142857,1,Central
6249626,regular,residential,1,['delac0245'],regular,1,residential,1,residential,1.0,41.0,1.0,9,11.018024691358026,42.17711111111111,0.2222222222222222,18.0,1.0,1,West
6250690,regular,residential,1,['delac0378'],regular,1,residential,1,residential,1.0,51.0,1.0,28,4.478293650793651,21.44010714285714,0.03571428571428571,15.0,1.0,1,North
6251517,regular,residential,1,['scac0175'],noise,1,residential,1,residential,1.0,29.0,1.0,10,4.434444444444445,30.545000000000005,0.2,8.0,1.0,1,West
6253721,regular,other,2,"['wbac0020', 'wbac0008']",regular,1,other,1,other,1.0,150.5,2.0,2,1.9359722222222224,31.540999999999997,0.0,19.0,0.5,2,Central
6253833,regular,other,1,['wbac0036'],regular,1,other,1,other,1.0,215.0,1.0,1,0.3841666666666666,4.263,0.0,12.0,1.0,1,Central
6253972,regular,residential,2,"['delac0234', 'delac0236']",regular,1,residential,1,residential,1.0,26.0,2.0,2,5.3225,32.353,0.5,14.0,1.0,1,East
6254183,regular,residential,1,['delac0393'],regular,1,residential,1,residential,1.0,38.0,1.0,2,11.61875,42.063,0.5,20.0,1.0,1,North
6254853,regular,residential,1,['delac0394'],noise,1,residential,1,residential,1.0,18.0,1.0,14,9.001071428571427,45.04685714285715,0.35714285714285715,6.0,0.5,2,North
6255603,regular,residential,3,"['scac0090', 'scac0218', 'scac0217']",regular,1,residential,1,residential,1.0,59.666666666666664,3.0,3,1.0481481481481483,6.656666666666666,0.0,10.0,0.6666666666666666,1,North
6256180,regular,residential,2,"['delac0293', 'scac0170']",regular,1,residential,1,residential,1.0,38.0,2.0,4,1.147013888888889,8.588000000000001,0.75,0.0,0.5,1,North
6256206,regular,other,1,['wbac0013'],regular,1,other,1,other,1.0,191.0,1.0,2,0.8130555555555555,8.863499999999998,0.0,17.0,1.0,1,East
6256804,regular,residential,1,['delac0346'],regular,1,residential,1,residential,1.0,39.0,1.0,9,2.5881172839506177,16.383777777777777,0.5555555555555556,13.0,1.0,1,West
6256864,regular,residential,1,['scac0002'],regular,1,residential,1,residential,1.0,106.0,1.0,1,1.0691666666666666,7.49,1.0,11.0,1.0,1,West
6257182,regular,residential,1,['delac0066'],regular,1,residential,1,residential,1.0,47.0,1.0,17,3.4973039215686272,24.243411764705883,0.47058823529411764,7.0,0.8235294117647058,2,Central
6257979,regular,residential,1,['delac0279'],regular,1,residential,1,residential,1.0,20.0,1.0,1,2.1416666666666666,15.146,0.0,12.0,1.0,1,West
6259190,regular,residential,1,['delac0443'],regular,1,residential,1,residential,1.0,30.0,1.0,1,9.383055555555556,49.341,0.0,20.0,1.0,1,West
6259243,regular,residential,1,['delac0136'],regular,1,residential,1,residential,1.0,21.0,1.0,1,0.8663888888888889,6.24,0.0,12.0,1.0,1,Central
6259349,regular,residential,3,"['delac0185', 'delac0118', 'scac0006']",regular,1,residential,2,residential,2.0,35.666666666666664,3.0,3,2.4594444444444443,17.05,0.3333333333333333,9.0,0.3333333333333333,2,East
6259933,regular,other,1,['wbac0036'],regular,1,other,1,other,1.0,215.0,1.0,1,1.992222222222222,22.573,1.0,13.0,1.0,1,Central
6260364,regular,residential,1,['delac0262'],regular,1,residential,1,residential,1.0,52.0,1.0,1,6.200277777777778,43.224,0.0,16.0,1.0,1,East
6260534,regular,residential,1,['delac0166'],regular,1,residential,1,residential,1.0,71.0,1.0,1,4.629444444444444,34.286,0.0,7.0,1.0,1,East
6260551,regular,residential,1,['delac0166'],regular,1,residential,1,residential,1.0,71.0,1.0,8,5.21670138888889,38.27175,0.25,12.0,1.0,1,East
6261380,regular,residential,1,['scac0169'],regular,1,residential,1,residential,1.0,45.0,1.0,12,4.323472222222223,28.69083333333333,0.8333333333333334,2.0,1.0,1,North
6263605,regular,residential,1,['scac0019'],regular,1,residential,1,residential,1.0,39.0,1.0,1,2.744166666666666,18.69,1.0,13.0,1.0,1,North
6263626,regular,other,1,['wbac0034'],regular,1,other,1,other,1.0,243.0,1.0,1,1.7844444444444445,20.466,1.0,17.0,1.0,1,Central
6264015,regular,residential,1,['delac0070'],noise,1,residential,1,residential,1.0,36.0,1.0,2,1.8856944444444443,14.103000000000002,0.5,16.0,1.0,1,Central
6264412,regular,residential,1,['delac0346'],regular,1,residential,1,residential,1.0,39.0,1.0,1,4.050833333333333,26.424,1.0,18.0,1.0,1,West
6264802,regular,shopping_mall,2,"['wbac0104', 'wbac0103']",regular,1,shopping_mall,1,shopping_mall,1.0,69.5,2.0,2,0.8063888888888888,6.053,1.0,18.0,1.0,1,Central
6266536,regular,residential,2,"['delac0196', 'delac0195']",regular,1,residential,1,residential,1.0,39.0,2.0,10,5.477027777777777,19.0785,0.0,8.0,0.5999999999999999,2,Central
6266659,regular,residential,1,['delac0195'],regular,1,residential,1,residential,1.0,37.0,1.0,2,5.563194444444445,20.725,0.0,10.0,1.0,1,Central
6268387,regular,shopping_mall,1,['delac0154'],regular,1,shopping_mall,1,shopping_mall,1.0,64.0,1.0,7,1.2808333333333333,13.994,0.42857142857142855,10.0,0.28571428571428564,2,East
6268454,regular,school,1,['wbac0195'],regular,1,school,1,school,1.0,109.0,1.0,1,1.4458333333333333,3.312,0.0,19.0,1.0,1,West
6268652,regular,residential,1,['scac0073'],regular,1,residential,1,residential,1.0,58.0,1.0,4,0.9120833333333334,4.94975,0.75,12.0,0.75,1,West
6272502,regular,residential,2,"['delac0150', 'delac0152']",regular,1,residential,1,residential,1.0,52.0,2.0,11,4.3717171717171714,30.598181818181818,0.0,9.0,1.0,1,West
6272699,regular,residential,2,"['wbac0200', 'wbac0201']",regular,1,residential,1,residential,1.0,32.0,2.0,4,8.017708333333331,12.953249999999999,0.75,11.0,1.0,1,North
6272749,regular,other,1,['wbac0014'],regular,1,other,1,other,1.0,263.0,1.0,1,4.455555555555556,35.212,0.0,9.0,1.0,1,East
6273335,regular,other,2,"['scdc0019', 'wbac0122']",noise,2,other,1,other,1.0,155.0,2.0,10,1.3103888888888888,17.243699999999997,0.1,16.0,0.5999999999999999,1,Central
6273597,regular,residential,1,['delac0081'],regular,1,residential,1,residential,1.0,62.0,1.0,6,1.4839351851851852,9.474833333333333,0.3333333333333333,17.0,1.0,1,Central
6274337,regular,residential,1,['wbac0224'],regular,1,residential,1,residential,1.0,38.0,1.0,14,9.478531746031747,27.995,0.21428571428571427,20.0,1.0,1,West
6274391,regular,residential,2,"['delac0006', 'delac0084']",regular,1,residential,1,residential,1.0,22.0,2.0,2,9.550694444444446,43.3885,0.5,3.0,0.5,1,West
6274558,regular,residential,1,['scac0127'],regular,1,residential,1,residential,1.0,27.0,1.0,3,1.4270370370370369,9.459333333333333,0.3333333333333333,11.0,0.6666666666666666,2,North
6274754,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,3,1.5241666666666667,29.188,0.3333333333333333,23.0,0.6666666666666666,2,Central
6275825,regular,other,1,['wbac0113'],regular,1,other,1,other,1.0,107.0,1.0,8,2.8159027777777776,18.988375,0.625,11.0,1.0,1,Central
6275865,regular,residential,2,"['scac0088', 'scac0089']",regular,1,residential,1,residential,1.0,167.5,2.0,2,1.3776388888888889,9.945,0.5,7.0,1.0,1,North
6275979,regular,other,1,['delac0486'],regular,1,other,1,other,1.0,64.0,1.0,1,2.3705555555555557,24.912,1.0,14.0,1.0,1,North
6276573,regular,residential,1,['scac0119'],regular,1,residential,1,residential,1.0,97.0,1.0,1,0.22,1.41,1.0,6.0,1.0,1,West
6276607,regular,school,1,['wbac0196'],regular,1,school,1,school,1.0,60.0,1.0,1,6.276111111111111,42.049,0.0,23.0,1.0,1,West
6276753,regular,residential,1,['scac0034'],regular,1,residential,1,residential,1.0,24.0,1.0,2,4.923888888888889,35.94,0.0,7.0,1.0,1,West
6276779,regular,residential,1,['scac0137'],regular,1,residential,1,residential,1.0,20.0,1.0,1,3.755555555555555,23.61,1.0,20.0,1.0,1,North
6277180,regular,residential,1,['delac0264'],regular,1,residential,1,residential,1.0,6.0,1.0,1,1.7391666666666667,12.146,0.0,10.0,1.0,1,West
6277427,regular,residential,1,['wbac0300'],regular,1,residential,1,residential,1.0,12.0,1.0,7,9.706746031746032,30.52785714285714,0.14285714285714285,19.0,1.0,1,North
6277824,noise,residential,1,['scac0138'],noise,1,residential,1,residential,1.0,14.0,1.0,68,3.5068341503267972,22.22720588235294,0.3088235294117647,19.0,1.0,1,North
6278036,regular,other,1,['scdc0002'],noise,1,other,1,other,1.0,114.0,1.0,2,0.7486111111111111,25.75,0.0,10.0,1.0,1,East
6279230,regular,residential,1,['delac0451'],regular,1,residential,1,residential,1.0,37.0,1.0,1,3.9208333333333334,13.847,1.0,20.0,1.0,1,North
6279269,regular,other,3,"['delac0209', 'wbac0013', 'scdc0012']",regular,2,other,2,other,2.0,329.3333333333333,3.0,3,1.3555555555555554,12.791666666666666,0.0,14.0,0.3333333333333333,2,East
6279279,regular,tech_park,1,['scdc0014'],regular,1,tech_park,1,tech_park,1.0,238.0,1.0,1,0.6441666666666667,21.19,0.0,9.0,1.0,1,Central
6279312,regular,residential,1,['delac0385'],regular,1,residential,1,residential,1.0,44.0,1.0,3,4.388981481481481,27.808000000000003,0.6666666666666666,12.0,0.6666666666666666,1,North
6281592,regular,residential,1,['scac0001'],regular,1,residential,1,residential,1.0,100.0,1.0,13,9.479786324786325,38.88230769230769,0.15384615384615385,21.0,1.0,1,West
6283008,regular,residential,1,['delac0175'],noise,1,residential,1,residential,1.0,47.0,1.0,2,10.413333333333332,36.9195,0.0,13.0,1.0,1,West
6283136,regular,residential,2,"['scac0008', 'delac0433']",regular,1,residential,1,residential,1.0,50.0,2.0,2,5.998611111111111,32.45,0.5,11.0,0.5,1,North
6283706,regular,other,1,['scdc0006'],regular,1,other,1,other,1.0,661.0,1.0,1,1.1058333333333332,49.1,1.0,15.0,1.0,1,East
6284541,regular,residential,1,['scac0239'],regular,1,residential,1,residential,1.0,29.0,1.0,8,2.868159722222222,18.0355,0.625,7.0,0.875,1,North
6284786,regular,residential,1,['scac0147'],regular,1,residential,1,residential,1.0,119.0,1.0,1,1.132777777777778,5.08,0.0,8.0,1.0,1,West
6285502,regular,residential,1,['delac0019'],noise,1,residential,1,residential,1.0,45.0,1.0,5,1.9700000000000002,13.565199999999999,0.4,17.0,1.0,1,West
6286225,regular,residential,1,['scac0240'],regular,1,residential,1,residential,1.0,23.0,1.0,1,1.1672222222222222,8.59,0.0,9.0,1.0,1,North
6286582,regular,residential,1,['delac0400'],regular,1,residential,1,residential,1.0,33.0,1.0,1,4.61,32.192,0.0,13.0,1.0,1,North
6286802,regular,other,3,"['delac0141', 'scac0017', 'scac0018']",regular,1,other,2,other,2.0,129.66666666666666,3.0,3,1.2405555555555554,8.179333333333334,0.0,13.0,0.6666666666666666,2,West
6287176,regular,residential,2,"['delac0426', 'wbac0060']",regular,1,residential,1,residential,2.0,25.5,2.0,2,4.179027777777778,41.688500000000005,0.5,9.0,0.5,2,Central
6287285,regular,other,1,['scdc0002'],noise,1,other,1,other,1.0,114.0,1.0,1,0.4169444444444444,17.66,0.0,10.0,1.0,1,East
6288087,regular,residential,1,['delac0077'],regular,1,residential,1,residential,1.0,66.0,1.0,1,9.445277777777775,51.88,0.0,23.0,1.0,1,Central
6288840,regular,residential,1,['delac0250'],regular,1,residential,1,residential,1.0,33.0,1.0,27,11.387674897119341,29.199999999999996,0.2222222222222222,21.0,1.0,1,West
6290962,regular,residential,1,['scac0088'],regular,1,residential,1,residential,1.0,154.0,1.0,1,0.9580555555555555,6.64,1.0,8.0,1.0,1,North
6290988,regular,tech_park,1,['wbac0028'],regular,1,other,1,tech_park,1.0,145.0,1.0,1,0.3352777777777778,3.048,0.0,11.0,1.0,1,Central
6291050,regular,residential,1,['scac0169'],regular,1,residential,1,residential,1.0,45.0,1.0,9,3.4859259259259257,24.575555555555557,0.2222222222222222,13.0,0.8888888888888888,2,North
6291153,regular,residential,1,['scac0145'],regular,1,residential,1,residential,1.0,67.0,1.0,6,0.7563425925925925,5.133333333333334,0.16666666666666666,9.0,1.0,1,West
6291463,noise,residential,1,['delac0126'],regular,1,residential,1,residential,1.0,36.0,1.0,29,18.669492337164748,19.787758620689655,0.27586206896551724,18.0,1.0,1,West
6293107,regular,residential,1,['scac0131'],regular,1,residential,1,residential,1.0,24.0,1.0,7,5.239166666666667,30.14428571428571,0.14285714285714285,14.0,1.0,1,North
6295817,regular,residential,1,['delac0080'],noise,1,residential,1,residential,1.0,32.0,1.0,9,3.4007716049382712,24.655666666666665,0.8888888888888888,14.0,1.0,1,Central
6295914,regular,other,1,['wbac0033'],regular,1,other,1,other,1.0,251.0,1.0,1,0.1294444444444444,0.8,1.0,11.0,1.0,1,Central
6296122,regular,residential,1,['delac0316'],regular,1,residential,1,residential,1.0,20.0,1.0,27,2.1804218106995887,11.192481481481481,0.2222222222222222,20.0,0.9629629629629627,1,North
6296123,regular,residential,1,['delac0175'],noise,1,residential,1,residential,1.0,47.0,1.0,10,5.319027777777778,27.288999999999998,0.3,17.0,0.9,1,West
6296307,regular,residential,1,['delac0126'],regular,1,residential,1,residential,1.0,36.0,1.0,14,10.729246031746031,47.821000000000005,0.2857142857142857,19.0,0.9285714285714287,2,West
6296338,regular,residential,1,['delac0346'],regular,1,residential,1,residential,1.0,39.0,1.0,5,9.45288888888889,20.5624,0.8,22.0,1.0,1,West
6296400,regular,residential,1,['scac0206'],regular,1,residential,1,residential,1.0,53.0,1.0,5,4.573111111111111,27.988800000000005,0.2,10.0,0.6,2,North
6296698,regular,residential,1,['delac0417'],regular,1,residential,1,residential,1.0,51.0,1.0,11,6.753611111111112,37.151090909090904,0.2727272727272727,14.0,0.8181818181818182,2,West
6297105,regular,residential,3,"['scac0144', 'scac0021', 'wbac0179']",regular,2,residential,2,residential,2.0,67.66666666666667,3.0,3,0.982037037037037,6.832999999999999,1.0,11.0,0.3333333333333333,2,North
6297151,regular,tech_park,1,['scdc0014'],regular,1,tech_park,1,tech_park,1.0,238.0,1.0,1,0.8169444444444445,27.67,0.0,18.0,1.0,1,Central
6297158,regular,residential,2,"['delac0280', 'delac0138']",regular,1,residential,1,residential,1.0,22.5,2.0,9,2.654351851851852,18.863666666666667,0.6666666666666666,16.0,0.4444444444444444,3,Central
6297425,regular,other,1,['scdc0007'],noise,1,other,1,other,1.0,504.0,1.0,9,0.911111111111111,42.26177777777778,0.5555555555555556,15.0,0.3333333333333333,3,Central
6297576,regular,residential,1,['scac0132'],regular,1,residential,1,residential,1.0,29.0,1.0,8,3.9197569444444444,26.86,0.375,17.0,1.0,1,North
6300499,regular,residential,2,"['delac0011', 'delac0012']",regular,1,residential,1,residential,1.0,57.5,2.0,2,10.754999999999999,58.0765,0.5,0.0,1.0,1,Central
6300922,regular,residential,1,['delac0032'],regular,1,residential,1,residential,1.0,96.0,1.0,8,1.4815625,12.991,0.125,18.0,0.5,2,West
6301577,regular,hospital,1,['wbac0174'],regular,1,hospital,1,hospital,1.0,13.0,1.0,20,7.057319444444444,22.327299999999997,0.55,9.0,1.0,1,West
6302533,regular,school,1,['scdc0005'],regular,1,school,1,school,1.0,282.0,1.0,7,0.6823809523809523,33.451428571428565,0.0,8.0,1.0,1,West
6302831,regular,other,1,['wbac0009'],regular,1,other,1,other,1.0,196.0,1.0,1,1.5830555555555557,11.007,0.0,17.0,1.0,1,East
6303305,regular,tech_park,1,['wbac0108'],regular,1,tech_park,1,tech_park,1.0,97.0,1.0,4,1.633263888888889,8.86975,0.0,7.0,0.75,1,West
6303652,regular,other,1,['scdc0025'],regular,1,other,1,other,1.0,366.0,1.0,1,0.7255555555555555,38.57,0.0,13.0,1.0,1,Central
6304044,regular,residential,1,['delac0011'],regular,1,residential,1,residential,1.0,59.0,1.0,17,4.681748366013073,30.30805882352941,0.29411764705882354,18.0,1.0,1,Central
6305027,regular,other,1,['scdc0012'],regular,1,other,1,other,1.0,778.0,1.0,9,2.2392901234567897,31.331666666666667,0.2222222222222222,19.0,0.5555555555555556,2,Central
6306271,regular,school,1,['scdc0005'],regular,1,school,1,school,1.0,282.0,1.0,52,0.4574038461538461,25.037442307692306,0.34615384615384615,9.0,0.5192307692307693,3,West
6306284,regular,residential,1,['delac0270'],noise,1,residential,1,residential,1.0,51.0,1.0,2,3.949027777777778,27.1725,0.0,8.0,1.0,1,West
6306332,regular,residential,1,['wbac0265'],noise,1,residential,1,residential,1.0,30.0,1.0,6,1.0306481481481482,8.812,0.0,12.0,1.0,1,West
6307444,regular,residential,2,"['scac0120', 'scac0187']",regular,1,residential,1,residential,1.0,33.5,2.0,2,0.5793055555555555,4.075,0.0,12.0,0.5,1,West
6309681,regular,other,1,['wbac0035'],regular,1,other,1,other,1.0,196.0,1.0,1,2.4858333333333333,17.851,0.0,9.0,1.0,1,Central
6309712,regular,residential,2,"['scac0071', 'scac0054']",regular,1,residential,1,residential,1.0,175.0,2.0,2,1.58,11.855,0.5,8.0,0.5,1,West
6309747,regular,other,1,['scac0017'],regular,1,other,1,other,1.0,118.0,1.0,4,3.479861111111111,18.779999999999998,0.0,14.0,1.0,1,West
6309758,regular,residential,1,['delac0042'],regular,1,residential,1,residential,1.0,46.0,1.0,3,8.147314814814814,33.709333333333326,0.0,18.0,1.0,1,Central
6309946,regular,residential,4,"['scac0178', 'scac0090', 'scac0072', 'delac0371']",regular,2,residential,1,residential,1.0,112.5,4.0,4,1.1068055555555556,7.72475,0.0,12.0,0.25,2,West
6310541,regular,residential,1,['scac0103'],regular,1,residential,1,residential,1.0,111.0,1.0,1,1.1152777777777778,7.55,1.0,9.0,1.0,1,North
6310548,regular,other,1,['scdc0021'],regular,1,other,1,other,1.0,444.0,1.0,1,0.7341666666666666,38.17,1.0,9.0,1.0,1,North
6310572,regular,other,1,['scdc0021'],regular,1,other,1,other,1.0,444.0,1.0,8,0.8438888888888889,28.209374999999998,0.75,14.0,1.0,1,North
6310658,regular,residential,1,['delac0065'],regular,1,residential,1,residential,1.0,46.0,1.0,1,4.873611111111111,31.467,1.0,11.0,1.0,1,East
6310685,regular,residential,1,['delac0362'],noise,1,residential,1,residential,1.0,30.0,1.0,12,1.2397916666666666,6.783333333333334,0.25,18.0,0.9166666666666665,1,West
6310734,regular,residential,1,['delac0341'],regular,1,residential,1,residential,1.0,33.0,1.0,10,3.4996944444444447,24.494500000000002,0.1,13.0,1.0,1,North
6310950,regular,residential,1,['delac0163'],regular,1,residential,1,residential,1.0,37.0,1.0,1,6.663333333333333,45.946,1.0,1.0,1.0,1,East
6311802,noise,residential,1,['delac0092'],noise,1,residential,1,residential,1.0,13.0,1.0,13,9.573141025641025,4.922307692307693,0.15384615384615385,23.0,1.0,1,West
